filename,target_class,background_class,snr_db,top1_class,top1_score,primary_in_top1,primary_in_top5,extended_in_top5,family_in_top1,family_in_top5,target_score_primary,target_score_extended,family_mean_chainsaw,family_max_chainsaw,hybrid_chainsaw,family_mean_gunshot,family_max_gunshot,hybrid_gunshot,family_mean_engine,family_max_engine,hybrid_engine,family_mean_axe,family_max_axe,hybrid_axe,family_mean_fire,family_max_fire,hybrid_fire
chainsaw_birds_snr+20_s02.wav,chainsaw,birds,20,Vehicle,0.5667341351509094,False,False,False,False,False,0.00041023531230166554,0.016995921730995178,0.0005681473994627595,0.002590114250779152,0.0005681473994627595,0.00045693531865254045,0.00198940746486187,0.00045693531865254045,0.5667341351509094,0.8882980346679688,0.5667341351509094,0.00020566268358379602,0.0007869393448345363,0.00020566268358379602,0.0018722324166446924,0.00415523536503315,0.0018722324166446924
chainsaw_birds_snr+20_s03.wav,chainsaw,birds,20,Vehicle,0.6440556645393372,False,False,False,False,False,0.00036559163709171116,0.02173074521124363,0.00042406440479680896,0.00327059393748641,0.00042406440479680896,0.000594377692323178,0.002583591267466545,0.000594377692323178,0.6440556645393372,0.8813369870185852,0.8813369870185852,0.0003218743659090251,0.002076223958283663,0.0003218743659090251,0.0026943024713546038,0.010145829059183598,0.0026943024713546038
chainsaw_birds_snr+20_s04.wav,chainsaw,birds,20,Chainsaw,0.4555245339870453,True,True,True,True,True,0.4555245339870453,0.4555245339870453,0.4555245339870453,0.998165488243103,0.998165488243103,0.00015719322254881263,0.001225190469995141,0.00015719322254881263,0.43398362398147583,0.9977781772613525,0.9977781772613525,0.016879495233297348,0.07555769383907318,0.016879495233297348,0.0008781676297076046,0.004669316112995148,0.0008781676297076046
chainsaw_birds_snr+20_s05.wav,chainsaw,birds,20,Chainsaw,0.3969792127609253,True,True,True,True,True,0.3969792127609253,0.3969792127609253,0.3969792127609253,0.9535008668899536,0.9535008668899536,0.0002620872692205012,0.00104521366301924,0.0002620872692205012,0.3860648572444916,0.9442086815834045,0.9442086815834045,0.06500451266765594,0.22250674664974213,0.06500451266765594,0.0014733377611264586,0.007191033568233252,0.0014733377611264586
chainsaw_birds_snr+20_s06.wav,chainsaw,birds,20,Vehicle,0.5415271520614624,False,False,False,False,False,0.009804352186620235,0.0652109682559967,0.02258220687508583,0.08232013136148453,0.02258220687508583,0.0023355786688625813,0.014670242555439472,0.0023355786688625813,0.5415271520614624,0.8920490741729736,0.5415271520614624,0.0024156488943845034,0.007552900351583958,0.0024156488943845034,0.003054604632779956,0.01217735093086958,0.003054604632779956
chainsaw_birds_snr+20_s07.wav,chainsaw,birds,20,Chainsaw,0.8170496821403503,True,True,True,True,True,0.8170496821403503,0.8170496821403503,0.8170496821403503,0.9888515472412109,0.9888515472412109,0.0014372991863638163,0.014082404784858227,0.0014372991863638163,0.8012642860412598,0.9877387881278992,0.9877387881278992,0.04460078477859497,0.11963795125484467,0.04460078477859497,0.0005463105044327676,0.003759910585358739,0.0005463105044327676
chainsaw_birds_snr+20_s08.wav,chainsaw,birds,20,Vehicle,0.4695773720741272,False,False,False,False,False,0.002144634025171399,0.014339208602905273,0.005267665255814791,0.04414256662130356,0.005267665255814791,0.0020237730350345373,0.012359168380498886,0.0020237730350345373,0.4695773720741272,0.9256455302238464,0.4695773720741272,0.0012903893366456032,0.010065141133964062,0.0012903893366456032,0.0014223757898434997,0.004778341390192509,0.0014223757898434997
chainsaw_birds_snr+20_s09.wav,chainsaw,birds,20,Chainsaw,0.5280585289001465,True,True,True,True,True,0.5280585289001465,0.5280585289001465,0.5280585289001465,0.9293041229248047,0.9293041229248047,0.00033371010795235634,0.0025761385913938284,0.00033371010795235634,0.50198894739151,0.9037669897079468,0.9037669897079468,0.07423576712608337,0.23181018233299255,0.07423576712608337,0.0015799610409885645,0.009513863362371922,0.0015799610409885645
chainsaw_birds_snr+15_s00.wav,chainsaw,birds,15,Chainsaw,0.7936311960220337,True,True,True,True,True,0.7936311960220337,0.7936311960220337,0.7936311960220337,0.9844840168952942,0.9844840168952942,0.0014893247280269861,0.014527181163430214,0.0014893247280269861,0.7786851525306702,0.978862464427948,0.978862464427948,0.04838672652840614,0.13101664185523987,0.04838672652840614,0.0007088641868904233,0.004111955873668194,0.0007088641868904233
chainsaw_birds_snr+15_s01.wav,chainsaw,birds,15,Chainsaw,0.42122945189476013,True,True,True,True,True,0.42122945189476013,0.42122945189476013,0.42122945189476013,0.9928029179573059,0.9928029179573059,0.0007039510528557003,0.003922443836927414,0.0007039510528557003,0.4038975238800049,0.99131178855896,0.99131178855896,0.012438575737178326,0.026828965172171593,0.012438575737178326,0.005790608935058117,0.02996736951172352,0.005790608935058117
chainsaw_birds_snr+15_s02.wav,chainsaw,birds,15,Vehicle,0.49492472410202026,False,False,False,False,False,0.0002972387010231614,0.020333759486675262,0.0004544809344224632,0.0018924258183687925,0.0004544809344224632,0.0011011200258508325,0.005323068238794804,0.0011011200258508325,0.49492472410202026,0.8860986232757568,0.49492472410202026,0.00025488296523690224,0.0015209545381367207,0.00025488296523690224,0.003491076407954097,0.010833716951310635,0.003491076407954097
chainsaw_birds_snr+15_s03.wav,chainsaw,birds,15,Vehicle,0.21668484807014465,False,True,True,False,True,0.16023693978786469,0.1709710657596588,0.1709710657596588,0.7601087093353271,0.7601087093353271,0.002197851659730077,0.014438160695135593,0.002197851659730077,0.21668484807014465,0.70905601978302,0.70905601978302,0.047568049281835556,0.13033916056156158,0.047568049281835556,0.005401837173849344,0.01719469390809536,0.005401837173849344
chainsaw_birds_snr+15_s04.wav,chainsaw,birds,15,Chainsaw,0.6702869534492493,True,True,True,True,True,0.6702869534492493,0.6702869534492493,0.6702869534492493,0.9816732406616211,0.9816732406616211,0.0002522020658943802,0.0018247641855850816,0.0002522020658943802,0.6268568634986877,0.9788342714309692,0.9788342714309692,0.03387662023305893,0.21439960598945618,0.03387662023305893,0.0015452855732291937,0.009445279836654663,0.0015452855732291937
chainsaw_birds_snr+15_s05.wav,chainsaw,birds,15,Engine,0.2913915514945984,False,False,False,False,False,0.04818371683359146,0.08958957344293594,0.04818371683359146,0.23159384727478027,0.04818371683359146,0.00036904821172356606,0.0022334442473948,0.00036904821172356606,0.2913915514945984,0.5340664982795715,0.5340664982795715,0.0025681734550744295,0.011149480007588863,0.0025681734550744295,0.0008719742181710899,0.002963206497952342,0.0008719742181710899
chainsaw_birds_snr+15_s06.wav,chainsaw,birds,15,Light engine (high frequency),0.4932153820991516,False,True,True,False,True,0.4834681451320648,0.4834681451320648,0.4834681451320648,0.9796050190925598,0.9796050190925598,0.0018560042371973395,0.009692869149148464,0.0018560042371973395,0.4932153820991516,0.9783477783203125,0.9783477783203125,0.02914443053305149,0.07419153302907944,0.02914443053305149,0.009508083574473858,0.07949642837047577,0.009508083574473858
chainsaw_birds_snr+15_s07.wav,chainsaw,birds,15,Chainsaw,0.6990770101547241,True,True,True,True,True,0.6990770101547241,0.6990770101547241,0.6990770101547241,0.9827073216438293,0.9827073216438293,0.0001330536906607449,0.0008300434565171599,0.0001330536906607449,0.6574140787124634,0.9802175164222717,0.9802175164222717,0.02653946541249752,0.1589217185974121,0.02653946541249752,0.0006450523505918682,0.002589042764157057,0.0006450523505918682
chainsaw_birds_snr+15_s08.wav,chainsaw,birds,15,Vehicle,0.19133718311786652,False,False,False,False,False,0.060817115008831024,0.060817115008831024,0.060817115008831024,0.4867376387119293,0.4867376387119293,0.0010447250679135323,0.005427372641861439,0.0010447250679135323,0.19133718311786652,0.5476585626602173,0.5476585626602173,0.0030700168572366238,0.012785968370735645,0.0030700168572366238,0.004632959142327309,0.016374245285987854,0.004632959142327309
chainsaw_birds_snr+15_s09.wav,chainsaw,birds,15,Chainsaw,0.7762136459350586,True,True,True,True,True,0.7762136459350586,0.7762136459350586,0.7762136459350586,0.9875385165214539,0.9875385165214539,0.004298085812479258,0.04281880706548691,0.004298085812479258,0.7669894099235535,0.9893767833709717,0.9893767833709717,0.12741953134536743,0.4749656617641449,0.12741953134536743,0.0006828915793448687,0.006692140828818083,0.0006828915793448687
chainsaw_birds_snr+10_s00.wav,chainsaw,birds,10,Chainsaw,0.483195960521698,True,True,True,True,True,0.483195960521698,0.483195960521698,0.483195960521698,0.997849702835083,0.997849702835083,0.00022339122369885445,0.001087979064323008,0.00022339122369885445,0.48106080293655396,0.9972257018089294,0.9972257018089294,0.009936771355569363,0.03750203549861908,0.009936771355569363,0.001797335222363472,0.017150703817605972,0.001797335222363472
chainsaw_birds_snr+10_s01.wav,chainsaw,birds,10,Vehicle,0.687290608882904,False,False,False,False,False,0.00020117331587243825,0.034428589046001434,0.0010032136924564838,0.00403563492000103,0.0010032136924564838,0.00031354499515146017,0.002155626192688942,0.00031354499515146017,0.687290608882904,0.8559690713882446,0.687290608882904,3.1142561056185514e-05,0.00019995377806480974,3.1142561056185514e-05,0.00024943711468949914,0.0006609818083234131,0.00024943711468949914
chainsaw_birds_snr+10_s02.wav,chainsaw,birds,10,Vehicle,0.5313683748245239,False,False,False,False,False,0.0012934466358274221,0.04419896751642227,0.005742142908275127,0.02204151824116707,0.005742142908275127,0.00034504570066928864,0.0009775877697393298,0.00034504570066928864,0.5313683748245239,0.769468367099762,0.5313683748245239,0.002417968353256583,0.016365492716431618,0.002417968353256583,0.002146543702110648,0.004678637254983187,0.002146543702110648
chainsaw_birds_snr+10_s03.wav,chainsaw,birds,10,Vehicle,0.38591381907463074,False,True,True,False,True,0.19017866253852844,0.19017866253852844,0.19017866253852844,0.8985875844955444,0.8985875844955444,0.0003783673164434731,0.003029911546036601,0.0003783673164434731,0.38591381907463074,0.8621801137924194,0.8621801137924194,0.012904604896903038,0.07667659223079681,0.012904604896903038,0.0012160020414739847,0.006619781255722046,0.0012160020414739847
chainsaw_birds_snr+10_s04.wav,chainsaw,birds,10,Music,0.16860494017601013,False,False,False,False,False,0.00040092255221679807,0.0038566552102565765,0.0038566552102565765,0.013880960643291473,0.0038566552102565765,3.835194365819916e-05,0.00018568923405837268,3.835194365819916e-05,0.040450189262628555,0.20856907963752747,0.040450189262628555,0.0008878065273165703,0.004200717434287071,0.0008878065273165703,0.00018504516629036516,0.0015545336063951254,0.00018504516629036516
chainsaw_birds_snr+10_s05.wav,chainsaw,birds,10,Chainsaw,0.296494722366333,True,True,True,True,True,0.296494722366333,0.296494722366333,0.296494722366333,0.949227511882782,0.949227511882782,0.0007613692432641983,0.003191152587532997,0.0007613692432641983,0.2343883514404297,0.9372947216033936,0.9372947216033936,0.06045129895210266,0.32451948523521423,0.06045129895210266,0.0016338368877768517,0.008515682071447372,0.0016338368877768517
chainsaw_birds_snr+10_s06.wav,chainsaw,birds,10,Chainsaw,0.28210389614105225,True,True,True,True,True,0.28210389614105225,0.28210389614105225,0.28210389614105225,0.9393894672393799,0.9393894672393799,0.001824570237658918,0.01760024018585682,0.001824570237658918,0.2611663043498993,0.9136347770690918,0.9136347770690918,0.0059456853196024895,0.024824926629662514,0.0059456853196024895,0.002150773536413908,0.011443519033491611,0.002150773536413908
chainsaw_birds_snr+10_s07.wav,chainsaw,birds,10,Chainsaw,0.7836506962776184,True,True,True,True,True,0.7836506962776184,0.7836506962776184,0.7836506962776184,0.9686668515205383,0.9686668515205383,0.00011228791117900982,0.0005301604396663606,0.00011228791117900982,0.7451902627944946,0.9761523604393005,0.9761523604393005,0.20163631439208984,0.5838524103164673,0.20163631439208984,0.0001801449980121106,0.0010291963117197156,0.0001801449980121106
chainsaw_birds_snr+10_s08.wav,chainsaw,birds,10,Vehicle,0.44639939069747925,False,False,False,False,False,0.04500887170433998,0.058107685297727585,0.058107685297727585,0.2954481244087219,0.058107685297727585,0.0006351902848109603,0.0024142172187566757,0.0006351902848109603,0.44639939069747925,0.7712145447731018,0.44639939069747925,0.02956610918045044,0.19956782460212708,0.02956610918045044,0.003166691167280078,0.01781310699880123,0.003166691167280078
chainsaw_birds_snr+10_s09.wav,chainsaw,birds,10,Vehicle,0.37610921263694763,False,False,False,False,False,0.0009986007353290915,0.025728533044457436,0.007563198450952768,0.025478381663560867,0.007563198450952768,0.0005363777745515108,0.003971979487687349,0.0005363777745515108,0.37610921263694763,0.8436704874038696,0.37610921263694763,0.0016775077674537897,0.0068387784995138645,0.0016775077674537897,0.0007215874502435327,0.002415555762127042,0.0007215874502435327
chainsaw_birds_snr+5_s00.wav,chainsaw,birds,5,Animal,0.3202315866947174,False,True,True,False,True,0.2983613610267639,0.2983613610267639,0.2983613610267639,0.9763190746307373,0.9763190746307373,0.0001022636060952209,0.0006226369296200573,0.0001022636060952209,0.28923463821411133,0.9756691455841064,0.9756691455841064,0.015564007684588432,0.06983420252799988,0.015564007684588432,0.0027414271607995033,0.027407899498939514,0.0027414271607995033
chainsaw_birds_snr+5_s01.wav,chainsaw,birds,5,Vehicle,0.42557841539382935,False,False,False,False,False,0.009109939448535442,0.027261923998594284,0.009109939448535442,0.057066235691308975,0.009109939448535442,0.00047742697643116117,0.003373500658199191,0.00047742697643116117,0.42557841539382935,0.6945639252662659,0.42557841539382935,0.0024138297885656357,0.010075641795992851,0.0024138297885656357,0.0030555103439837694,0.011864681728184223,0.0030555103439837694
chainsaw_birds_snr+5_s02.wav,chainsaw,birds,5,Tools,0.28300315141677856,False,False,True,False,True,0.06788310408592224,0.2711448073387146,0.2711448073387146,0.7401110529899597,0.2711448073387146,0.004193853121250868,0.023261742666363716,0.004193853121250868,0.11780007183551788,0.3346301317214966,0.3346301317214966,0.029186969622969627,0.07811323553323746,0.029186969622969627,0.0009043910540640354,0.006810304708778858,0.0009043910540640354
chainsaw_birds_snr+5_s03.wav,chainsaw,birds,5,Light engine (high frequency),0.2749961316585541,False,True,True,False,True,0.26001715660095215,0.26001715660095215,0.26001715660095215,0.9042121767997742,0.9042121767997742,0.0002634536649566144,0.0014621643349528313,0.0002634536649566144,0.2749961316585541,0.8575746417045593,0.8575746417045593,0.030825328081846237,0.12178834527730942,0.030825328081846237,0.0008267654338851571,0.003824476385489106,0.0008267654338851571
chainsaw_birds_snr+5_s04.wav,chainsaw,birds,5,Vehicle,0.12429893016815186,False,False,False,False,False,0.0006836949614807963,0.004117200151085854,0.003118493827059865,0.023011788725852966,0.003118493827059865,0.0009247176349163055,0.0031652238685637712,0.0009247176349163055,0.12429893016815186,0.4371183216571808,0.12429893016815186,0.0010141178499907255,0.0038043861277401447,0.0010141178499907255,0.0028338837437331676,0.015491098165512085,0.0028338837437331676
chainsaw_birds_snr+5_s05.wav,chainsaw,birds,5,Vehicle,0.17802266776561737,False,True,True,False,True,0.10825522243976593,0.10825522243976593,0.10825522243976593,0.8030615448951721,0.8030615448951721,0.0011508779134601355,0.009042301215231419,0.0011508779134601355,0.17802266776561737,0.7601507902145386,0.7601507902145386,0.009466753341257572,0.03434498980641365,0.009466753341257572,0.0010981943923979998,0.0025148321874439716,0.0010981943923979998
chainsaw_birds_snr+5_s06.wav,chainsaw,birds,5,Vehicle,0.7155028581619263,False,False,False,False,False,0.0001763849431881681,0.02147628739476204,0.0021398314274847507,0.009353565983474255,0.0021398314274847507,4.391773109091446e-05,0.00017575679521542042,4.391773109091446e-05,0.7155028581619263,0.9029197096824646,0.7155028581619263,0.0001651702041272074,0.0005271946429274976,0.0001651702041272074,0.0013451919658109546,0.0077117509208619595,0.0013451919658109546
chainsaw_birds_snr+5_s07.wav,chainsaw,birds,5,Vehicle,0.35977399349212646,False,True,True,False,True,0.2074773758649826,0.2074773758649826,0.2074773758649826,0.8735190629959106,0.8735190629959106,0.0007372007239609957,0.006540482398122549,0.0007372007239609957,0.35977399349212646,0.9643844366073608,0.9643844366073608,0.002289477502927184,0.014539780095219612,0.002289477502927184,0.0014188217464834452,0.012407905422151089,0.0014188217464834452
chainsaw_birds_snr+5_s08.wav,chainsaw,birds,5,Light engine (high frequency),0.6831462383270264,False,True,True,False,True,0.6772347092628479,0.6772347092628479,0.6772347092628479,0.9818543195724487,0.9818543195724487,0.001532209338620305,0.009014816023409367,0.001532209338620305,0.6831462383270264,0.9875932335853577,0.9875932335853577,0.1395707130432129,0.3977937400341034,0.1395707130432129,0.004791883751749992,0.038793887943029404,0.004791883751749992
chainsaw_birds_snr+5_s09.wav,chainsaw,birds,5,Chainsaw,0.42465001344680786,True,True,True,True,True,0.42465001344680786,0.42465001344680786,0.42465001344680786,0.8701518774032593,0.8701518774032593,0.00022162562527228147,0.0008794499444775283,0.00022162562527228147,0.41282424330711365,0.8202747106552124,0.8202747106552124,0.02071181684732437,0.12403544038534164,0.02071181684732437,0.0002470006002113223,0.000921647937502712,0.0002470006002113223
chainsaw_birds_snr+0_s00.wav,chainsaw,birds,0,Animal,0.1976228803396225,False,False,False,False,False,0.011351117864251137,0.011351117864251137,0.011351117864251137,0.043372154235839844,0.011351117864251137,0.0010092875454574823,0.007607146631926298,0.0010092875454574823,0.01892366260290146,0.05286972597241402,0.01892366260290146,0.0006653847522102296,0.001617859466932714,0.0006653847522102296,0.0005145787727087736,0.0023927357979118824,0.0005145787727087736
chainsaw_birds_snr+0_s01.wav,chainsaw,birds,0,Chainsaw,0.5923731327056885,True,True,True,True,True,0.5923731327056885,0.5923731327056885,0.5923731327056885,0.9941041469573975,0.9941041469573975,0.0010459758341312408,0.010023488663136959,0.0010459758341312408,0.5619243383407593,0.9948121905326843,0.9948121905326843,0.04774443060159683,0.14840471744537354,0.04774443060159683,0.0011536264792084694,0.006901076063513756,0.0011536264792084694
chainsaw_birds_snr+0_s02.wav,chainsaw,birds,0,Animal,0.235222727060318,False,False,False,False,False,0.09133155643939972,0.09133155643939972,0.09133155643939972,0.8939955830574036,0.8939955830574036,0.0011921918485313654,0.006175807677209377,0.0011921918485313654,0.1069493442773819,0.8629173636436462,0.8629173636436462,0.013626104220747948,0.13307030498981476,0.013626104220747948,0.003778129816055298,0.02789846621453762,0.003778129816055298
chainsaw_birds_snr+0_s03.wav,chainsaw,birds,0,Vehicle,0.4063774049282074,False,False,False,False,False,0.00018326335703022778,0.025110220536589622,0.003915725741535425,0.024846326559782028,0.003915725741535425,0.0002928171888925135,0.0011448812438175082,0.0002928171888925135,0.4063774049282074,0.931212306022644,0.4063774049282074,0.0003677731438074261,0.0008714814903214574,0.0003677731438074261,0.0026628151535987854,0.006735316943377256,0.0026628151535987854
chainsaw_birds_snr+0_s04.wav,chainsaw,birds,0,Vehicle,0.36404943466186523,False,False,False,False,False,0.00017787727119866759,0.01894771307706833,0.01463967002928257,0.045112211257219315,0.01463967002928257,0.0007485073292627931,0.005060312803834677,0.0007485073292627931,0.36404943466186523,0.7908145189285278,0.36404943466186523,0.0048504178412258625,0.014145276509225368,0.0048504178412258625,0.004416983108967543,0.022183053195476532,0.004416983108967543
chainsaw_birds_snr+0_s05.wav,chainsaw,birds,0,Vacuum cleaner,0.3816920518875122,False,False,False,False,False,0.00041977077489718795,0.01762981340289116,0.01762981340289116,0.07219009846448898,0.01762981340289116,0.00042934954399242997,0.004254698287695646,0.00042934954399242997,0.33798152208328247,0.7800237536430359,0.33798152208328247,0.006448314990848303,0.03373463824391365,0.006448314990848303,0.0007144532282836735,0.0023564009461551905,0.0007144532282836735
chainsaw_birds_snr+0_s06.wav,chainsaw,birds,0,Chainsaw,0.2612164318561554,True,True,True,True,True,0.2612164318561554,0.2612164318561554,0.2612164318561554,0.9248366355895996,0.9248366355895996,0.0005881799152120948,0.0028970097191631794,0.0005881799152120948,0.24726144969463348,0.8981783986091614,0.8981783986091614,0.01792742684483528,0.06580240279436111,0.01792742684483528,0.0018292737659066916,0.006588928867131472,0.0018292737659066916
chainsaw_birds_snr+0_s07.wav,chainsaw,birds,0,Tools,0.133571058511734,False,False,True,False,True,0.060411542654037476,0.13196779787540436,0.13196779787540436,0.4053235650062561,0.4053235650062561,0.00012186709500383586,0.0005415102350525558,0.00012186709500383586,0.08231348544359207,0.36301812529563904,0.36301812529563904,0.020769305527210236,0.0688534826040268,0.020769305527210236,0.0015579037135466933,0.008808107115328312,0.0015579037135466933
chainsaw_birds_snr+0_s08.wav,chainsaw,birds,0,Vehicle,0.39076775312423706,False,False,False,False,False,0.00025813543470576406,0.05698179453611374,0.0014059186214581132,0.007146364077925682,0.0014059186214581132,0.0009191478602588177,0.003995130769908428,0.0009191478602588177,0.39076775312423706,0.8321861028671265,0.8321861028671265,0.001607151934877038,0.006736809853464365,0.001607151934877038,0.008648497983813286,0.03741607069969177,0.008648497983813286
chainsaw_birds_snr+0_s09.wav,chainsaw,birds,0,Vehicle,0.225365549325943,False,False,False,False,False,0.02707444690167904,0.04217921197414398,0.02707444690167904,0.20854654908180237,0.02707444690167904,0.0010328154312446713,0.007011340465396643,0.0010328154312446713,0.225365549325943,0.5412507057189941,0.5412507057189941,0.0015288235154002905,0.007675583474338055,0.0015288235154002905,0.0031733710784465075,0.009905590675771236,0.0031733710784465075
chainsaw_birds_snr-5_s00.wav,chainsaw,birds,-5,Vehicle,0.33622831106185913,False,False,False,False,False,0.001020749332383275,0.01102064736187458,0.0038412809371948242,0.01401367038488388,0.0038412809371948242,0.00030957983108237386,0.0009566962835378945,0.00030957983108237386,0.33622831106185913,0.7975389957427979,0.33622831106185913,0.0009265026310458779,0.004015850834548473,0.0009265026310458779,0.0023911374155431986,0.005698421038687229,0.0023911374155431986
chainsaw_birds_snr-5_s01.wav,chainsaw,birds,-5,Animal,0.19016441702842712,False,False,False,False,False,0.0010916099417954683,0.010013333521783352,0.0021971568930894136,0.013895882293581963,0.0021971568930894136,0.0012158079771324992,0.007216757163405418,0.0012158079771324992,0.18221968412399292,0.6025800108909607,0.18221968412399292,0.0013181816320866346,0.006960228551179171,0.0013181816320866346,0.0056589143350720406,0.02010819874703884,0.0056589143350720406
chainsaw_birds_snr-5_s02.wav,chainsaw,birds,-5,Vehicle,0.2315201312303543,False,False,False,False,False,0.0699617862701416,0.0699617862701416,0.0699617862701416,0.232746884226799,0.0699617862701416,0.00048634648555889726,0.004049929324537516,0.00048634648555889726,0.2315201312303543,0.4888167083263397,0.4888167083263397,0.0031469103414565325,0.009330516681075096,0.0031469103414565325,0.001201388193294406,0.005690167658030987,0.001201388193294406
chainsaw_birds_snr-5_s03.wav,chainsaw,birds,-5,Animal,0.18301811814308167,False,False,False,False,False,3.7337608773668762e-06,0.005823158193379641,0.00012800867261830717,0.0006829781923443079,0.00012800867261830717,0.0006676986231468618,0.00508175790309906,0.0006676986231468618,0.06606404483318329,0.3742870092391968,0.06606404483318329,0.0003073499829042703,0.0010679659899324179,0.0003073499829042703,0.003498253645375371,0.017550792545080185,0.003498253645375371
chainsaw_birds_snr-5_s04.wav,chainsaw,birds,-5,Vehicle,0.3112584948539734,False,False,False,False,False,0.025688892230391502,0.05652599781751633,0.025688892230391502,0.11859826743602753,0.025688892230391502,0.001577099785208702,0.013577805832028389,0.001577099785208702,0.3112584948539734,0.7308943867683411,0.7308943867683411,0.0014100467087700963,0.006416956894099712,0.0014100467087700963,0.004946917295455933,0.016908587887883186,0.004946917295455933
chainsaw_birds_snr-5_s05.wav,chainsaw,birds,-5,Chainsaw,0.4408540725708008,True,True,True,True,True,0.4408540725708008,0.4408540725708008,0.4408540725708008,0.9720200300216675,0.9720200300216675,0.0004607555456459522,0.0033555354457348585,0.0004607555456459522,0.4170392155647278,0.9695994853973389,0.9695994853973389,0.014689591713249683,0.10464939475059509,0.014689591713249683,0.0029724675696343184,0.023746805265545845,0.0029724675696343184
chainsaw_birds_snr-5_s06.wav,chainsaw,birds,-5,Vehicle,0.23818250000476837,False,False,False,False,False,9.392786159878597e-05,0.0302087664604187,0.011694134213030338,0.04167560487985611,0.011694134213030338,0.00038070903974585235,0.0017597348196431994,0.00038070903974585235,0.23818250000476837,0.7050485014915466,0.7050485014915466,0.002684238599613309,0.00789802335202694,0.002684238599613309,0.002585527952760458,0.007201768457889557,0.002585527952760458
chainsaw_birds_snr-5_s07.wav,chainsaw,birds,-5,Vehicle,0.3972046971321106,False,False,False,False,False,0.000622120569460094,0.04921897500753403,0.007986565120518208,0.03384867683053017,0.007986565120518208,0.007176188286393881,0.050742536783218384,0.007176188286393881,0.3972046971321106,0.840121328830719,0.3972046971321106,0.012155204080045223,0.06734347343444824,0.012155204080045223,0.04134851694107056,0.1570562869310379,0.04134851694107056
chainsaw_birds_snr-5_s08.wav,chainsaw,birds,-5,Engine,0.44888782501220703,False,True,True,False,True,0.38371986150741577,0.38371986150741577,0.38371986150741577,0.9856680035591125,0.9856680035591125,0.00036016356898471713,0.0024280466604977846,0.00036016356898471713,0.44888782501220703,0.9828219413757324,0.9828219413757324,0.036584801971912384,0.18306945264339447,0.036584801971912384,0.0014025004347786307,0.0060761659406125546,0.0014025004347786307
chainsaw_birds_snr-5_s09.wav,chainsaw,birds,-5,Vehicle,0.27746087312698364,False,False,False,False,False,0.000298512662993744,0.014090383425354958,0.0027447512838989496,0.02577173337340355,0.0027447512838989496,0.00024962122552096844,0.0021322392858564854,0.00024962122552096844,0.27746087312698364,0.7710872888565063,0.27746087312698364,0.0003219428763259202,0.002371895359829068,0.0003219428763259202,0.0008771689608693123,0.0032826147507876158,0.0008771689608693123
chainsaw_birds_snr-10_s00.wav,chainsaw,birds,-10,Vehicle,0.4302128255367279,False,False,False,False,False,0.07015608251094818,0.07015608251094818,0.07015608251094818,0.6610333919525146,0.6610333919525146,0.0020959298126399517,0.015513374470174313,0.0020959298126399517,0.4302128255367279,0.9026467800140381,0.9026467800140381,0.005233589094132185,0.03985106199979782,0.005233589094132185,0.0020334371365606785,0.007278823293745518,0.0020334371365606785
chainsaw_birds_snr-10_s01.wav,chainsaw,birds,-10,Animal,0.18052537739276886,False,False,False,False,False,1.2927996976941358e-05,0.0019040523329749703,0.00021963275503367186,0.0014383530942723155,0.00021963275503367186,0.00036190851824358106,0.0011123662116006017,0.00036190851824358106,0.09426885843276978,0.36825549602508545,0.09426885843276978,9.953185508493334e-05,0.0005572317750193179,9.953185508493334e-05,0.0034917122684419155,0.015686308965086937,0.0034917122684419155
chainsaw_birds_snr-10_s02.wav,chainsaw,birds,-10,Vehicle,0.3386515974998474,False,False,False,False,False,0.03734815865755081,0.08050616085529327,0.08050616085529327,0.23438209295272827,0.08050616085529327,0.0003965815412811935,0.0010308710625395179,0.0003965815412811935,0.3386515974998474,0.6925259232521057,0.3386515974998474,0.014845346100628376,0.04904182627797127,0.014845346100628376,0.002586635295301676,0.012341748923063278,0.002586635295301676
chainsaw_birds_snr-10_s03.wav,chainsaw,birds,-10,Music,0.156413272023201,False,False,False,False,False,0.001357070985250175,0.008227739483118057,0.0024485234171152115,0.011503496207296848,0.0024485234171152115,0.0006299493252299726,0.005069599952548742,0.0006299493252299726,0.03749794140458107,0.1752561330795288,0.03749794140458107,0.000966420688200742,0.006792884320020676,0.000966420688200742,0.0007800983148626983,0.00429361080750823,0.0007800983148626983
chainsaw_birds_snr-10_s04.wav,chainsaw,birds,-10,Vehicle,0.3883747458457947,False,False,False,False,False,7.645634468644857e-05,0.04097295552492142,0.001059316797181964,0.0034095467999577522,0.001059316797181964,0.0035029673017561436,0.017250286415219307,0.0035029673017561436,0.3883747458457947,0.6976932287216187,0.3883747458457947,0.0005844903062097728,0.0056642950512468815,0.0005844903062097728,0.0017090905457735062,0.005986697040498257,0.0017090905457735062
chainsaw_birds_snr-10_s05.wav,chainsaw,birds,-10,Chainsaw,0.2971213459968567,True,True,True,True,True,0.2971213459968567,0.2971213459968567,0.2971213459968567,0.979948878288269,0.979948878288269,0.0001530704030301422,0.000693206675350666,0.0001530704030301422,0.2774895429611206,0.968165934085846,0.968165934085846,0.02638276480138302,0.16060000658035278,0.02638276480138302,0.0036496364045888186,0.025672299787402153,0.0036496364045888186
